time,PM10,PM2.5,O3,NO2,Temperature,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Cloud Cover,Hour,Weekday,Month,Weekend,ISO Week,Season
2023-12-31 19:00:00-05:00,27.8,19.3,0,56.8,3.8,65,5.7,235,0.0,65,19,Sunday,12,True,52,Winter
2023-12-31 20:00:00-05:00,31.3,21.7,0,55.6,3.8,60,6.0,245,0.0,99,20,Sunday,12,True,52,Winter
2023-12-31 21:00:00-05:00,35.5,24.6,0,54.0,3.1,65,6.8,238,0.0,96,21,Sunday,12,True,52,Winter
2023-12-31 22:00:00-05:00,40.0,27.8,0,52.5,2.6,68,8.4,245,0.0,73,22,Sunday,12,True,52,Winter
2023-12-31 23:00:00-05:00,43.9,30.5,0,51.5,1.9,74,6.3,246,0.0,100,23,Sunday,12,True,52,Winter
2024-01-01 00:00:00-05:00,46.1,31.9,0,50.7,1.8,76,8.9,243,0.0,100,0,Monday,1,False,1,Winter
2024-01-01 01:00:00-05:00,41.1,28.3,0,50.1,2.8,74,11.4,235,0.0,100,1,Monday,1,False,1,Winter
2024-01-01 02:00:00-05:00,33.3,22.8,1,49.6,2.9,74,9.7,239,0.0,100,2,Monday,1,False,1,Winter
2024-01-01 03:00:00-05:00,29.8,20.4,2,49.1,2.8,76,8.1,249,0.0,65,3,Monday,1,False,1,Winter
2024-01-01 04:00:00-05:00,28.3,19.4,2,48.8,0.7,88,7.5,253,0.0,91,4,Monday,1,False,1,Winter
2024-01-01 05:00:00-05:00,28.0,19.2,1,48.6,0.2,91,8.6,255,0.0,100,5,Monday,1,False,1,Winter
2024-01-01 06:00:00-05:00,29.2,19.9,0,48.5,1.5,88,3.7,281,0.0,100,6,Monday,1,False,1,Winter
2024-01-01 07:00:00-05:00,28.9,19.9,0,49.8,1.9,86,5.0,330,0.0,100,7,Monday,1,False,1,Winter
2024-01-01 08:00:00-05:00,38.9,27.0,5,45.8,3.3,81,4.7,302,0.0,100,8,Monday,1,False,1,Winter
2024-01-01 09:00:00-05:00,32.6,22.5,12,40.2,3.9,77,5.0,339,0.0,100,9,Monday,1,False,1,Winter
2024-01-01 10:00:00-05:00,18.1,12.5,19,35.0,4.7,72,6.8,357,0.0,57,10,Monday,1,False,1,Winter
2024-01-01 11:00:00-05:00,11.7,8.1,27,29.7,5.6,69,6.5,6,0.0,27,11,Monday,1,False,1,Winter
2024-01-01 12:00:00-05:00,8.8,6.1,34,24.8,6.7,64,6.2,7,0.0,25,12,Monday,1,False,1,Winter
2024-01-01 13:00:00-05:00,8.2,5.7,37,23.4,7.7,59,8.2,345,0.0,98,13,Monday,1,False,1,Winter
2024-01-01 14:00:00-05:00,8.7,6.1,31,28.3,7.5,59,8.6,338,0.0,100,14,Monday,1,False,1,Winter
2024-01-01 15:00:00-05:00,9.6,6.7,20,36.7,7.4,58,8.9,339,0.0,100,15,Monday,1,False,1,Winter
2024-01-01 16:00:00-05:00,15.2,10.6,11,43.8,7.0,59,8.0,342,0.0,100,16,Monday,1,False,1,Winter
2024-01-01 17:00:00-05:00,29.2,20.4,6,47.6,4.9,72,6.8,342,0.0,4,17,Monday,1,False,1,Winter
2024-01-01 18:00:00-05:00,41.2,28.8,2,50.0,3.4,79,7.1,345,0.0,91,18,Monday,1,False,1,Winter
2024-01-01 19:00:00-05:00,29.5,20.4,0,53.5,2.0,87,7.1,345,0.0,32,19,Monday,1,False,1,Winter
2024-01-01 20:00:00-05:00,26.5,18.3,1,54.0,2.2,79,11.2,327,0.0,16,20,Monday,1,False,1,Winter
2024-01-01 21:00:00-05:00,21.5,14.9,3,54.3,1.7,70,13.7,333,0.0,1,21,Monday,1,False,1,Winter
2024-01-01 22:00:00-05:00,17.4,12.0,8,51.5,0.7,73,14.3,342,0.0,0,22,Monday,1,False,1,Winter
2024-01-01 23:00:00-05:00,14.3,9.9,18,42.8,-0.4,78,13.7,346,0.0,0,23,Monday,1,False,1,Winter
2024-01-02 00:00:00-05:00,12.2,8.4,31,31.0,-1.2,78,12.8,344,0.0,0,0,Tuesday,1,False,1,Winter
2024-01-02 01:00:00-05:00,10.8,7.5,41,22.3,-1.8,79,12.4,343,0.0,0,1,Tuesday,1,False,1,Winter
2024-01-02 02:00:00-05:00,9.7,6.7,45,18.3,-2.3,79,10.8,345,0.0,0,2,Tuesday,1,False,1,Winter
2024-01-02 03:00:00-05:00,8.6,5.9,47,17.3,-2.8,80,9.7,345,0.0,0,3,Tuesday,1,False,1,Winter
2024-01-02 04:00:00-05:00,7.6,5.3,44,20.0,-3.4,83,8.8,348,0.0,0,4,Tuesday,1,False,1,Winter
2024-01-02 05:00:00-05:00,7.0,4.8,34,29.9,-3.9,87,8.4,350,0.0,0,5,Tuesday,1,False,1,Winter
2024-01-02 06:00:00-05:00,7.0,4.9,20,43.5,-4.3,88,7.0,348,0.0,0,6,Tuesday,1,False,1,Winter
2024-01-02 07:00:00-05:00,6.7,4.7,18,46.7,-4.6,89,6.4,344,0.0,0,7,Tuesday,1,False,1,Winter
2024-01-02 08:00:00-05:00,10.0,7.0,28,39.0,-2.8,80,8.1,315,0.0,0,8,Tuesday,1,False,1,Winter
2024-01-02 09:00:00-05:00,8.6,6.0,41,28.3,-1.0,67,9.0,323,0.0,0,9,Tuesday,1,False,1,Winter
2024-01-02 10:00:00-05:00,6.4,4.5,51,20.0,0.7,61,9.6,326,0.0,0,10,Tuesday,1,False,1,Winter
2024-01-02 11:00:00-05:00,6.8,4.7,55,16.0,2.3,59,9.2,312,0.0,0,11,Tuesday,1,False,1,Winter
2024-01-02 12:00:00-05:00,7.2,5.0,56,14.5,3.7,54,9.9,303,0.0,0,12,Tuesday,1,False,1,Winter
2024-01-02 13:00:00-05:00,7.5,5.2,54,15.2,4.9,50,10.8,300,0.0,0,13,Tuesday,1,False,1,Winter
2024-01-02 14:00:00-05:00,7.7,5.3,50,18.4,5.6,48,12.0,303,0.0,0,14,Tuesday,1,False,1,Winter
2024-01-02 15:00:00-05:00,8.0,5.5,43,23.8,5.7,47,11.8,301,0.0,0,15,Tuesday,1,False,1,Winter
2024-01-02 16:00:00-05:00,10.2,7.0,34,31.0,4.9,53,7.7,298,0.0,0,16,Tuesday,1,False,1,Winter
2024-01-02 17:00:00-05:00,17.5,12.2,22,41.5,1.5,69,9.6,283,0.0,0,17,Tuesday,1,False,1,Winter
2024-01-02 18:00:00-05:00,22.3,15.5,9,53.7,0.5,76,9.7,268,0.0,0,18,Tuesday,1,False,1,Winter
2024-01-02 19:00:00-05:00,33.5,23.2,0,63.0,0.0,79,7.6,262,0.0,0,19,Tuesday,1,False,1,Winter
2024-01-02 20:00:00-05:00,28.7,19.8,0,63.7,-0.1,78,7.6,270,0.0,0,20,Tuesday,1,False,1,Winter
2024-01-02 21:00:00-05:00,24.0,16.5,1,64.4,-0.6,80,8.5,282,0.0,0,21,Tuesday,1,False,1,Winter
2024-01-02 22:00:00-05:00,21.6,14.8,3,63.1,-0.7,76,8.6,285,0.0,0,22,Tuesday,1,False,1,Winter
2024-01-02 23:00:00-05:00,20.3,13.9,7,58.3,-1.1,77,7.8,283,0.0,0,23,Tuesday,1,False,1,Winter
2024-01-03 00:00:00-05:00,19.0,13.1,13,51.4,-1.6,80,8.0,278,0.0,63,0,Wednesday,1,False,1,Winter
2024-01-03 01:00:00-05:00,17.8,12.2,19,44.5,-1.6,81,8.8,279,0.0,0,1,Wednesday,1,False,1,Winter
2024-01-03 02:00:00-05:00,16.0,10.9,26,36.7,-2.1,84,8.0,275,0.0,21,2,Wednesday,1,False,1,Winter
2024-01-03 03:00:00-05:00,14.2,9.7,32,28.8,-2.3,85,8.0,275,0.0,89,3,Wednesday,1,False,1,Winter
2024-01-03 04:00:00-05:00,12.8,8.8,35,25.3,-2.3,85,8.0,278,0.0,86,4,Wednesday,1,False,1,Winter
2024-01-03 05:00:00-05:00,12.1,8.3,29,30.5,-2.2,84,8.0,280,0.0,99,5,Wednesday,1,False,1,Winter
2024-01-03 06:00:00-05:00,12.4,8.5,18,40.1,-2.1,83,7.6,278,0.0,91,6,Wednesday,1,False,1,Winter
2024-01-03 07:00:00-05:00,13.5,9.3,11,47.6,-1.9,82,7.7,281,0.0,89,7,Wednesday,1,False,1,Winter
2024-01-03 08:00:00-05:00,17.8,12.3,18,41.6,-0.7,77,9.8,276,0.0,8,8,Wednesday,1,False,1,Winter
2024-01-03 09:00:00-05:00,18.3,12.7,27,33.2,1.1,74,9.4,263,0.0,0,9,Wednesday,1,False,1,Winter
2024-01-03 10:00:00-05:00,12.9,8.9,35,26.1,3.0,65,10.2,302,0.0,0,10,Wednesday,1,False,1,Winter
2024-01-03 11:00:00-05:00,9.9,6.8,41,21.0,4.4,61,9.7,321,0.0,0,11,Wednesday,1,False,1,Winter
2024-01-03 12:00:00-05:00,9.8,6.8,46,17.1,5.4,58,10.7,310,0.0,40,12,Wednesday,1,False,1,Winter
2024-01-03 13:00:00-05:00,9.6,6.7,48,16.3,7.7,48,13.3,273,0.0,100,13,Wednesday,1,False,1,Winter
2024-01-03 14:00:00-05:00,9.7,6.7,45,19.7,7.4,50,13.3,267,0.0,1,14,Wednesday,1,False,1,Winter
2024-01-03 15:00:00-05:00,10.3,7.0,38,26.0,7.3,51,10.3,258,0.0,8,15,Wednesday,1,False,1,Winter
2024-01-03 16:00:00-05:00,13.6,9.3,30,33.3,6.0,59,8.9,212,0.0,15,16,Wednesday,1,False,1,Winter
2024-01-03 17:00:00-05:00,22.3,15.4,20,42.2,3.6,67,14.4,217,0.0,11,17,Wednesday,1,False,1,Winter
2024-01-03 18:00:00-05:00,25.0,17.2,8,52.1,3.1,69,13.0,236,0.0,100,18,Wednesday,1,False,1,Winter
2024-01-03 19:00:00-05:00,42.0,29.0,0,59.5,2.0,77,8.6,248,0.0,95,19,Wednesday,1,False,1,Winter
2024-01-03 20:00:00-05:00,48.9,33.8,0,58.2,1.7,75,8.2,293,0.0,100,20,Wednesday,1,False,1,Winter
2024-01-03 21:00:00-05:00,55.5,38.4,0,56.4,0.6,82,5.8,300,0.0,100,21,Wednesday,1,False,1,Winter
2024-01-03 22:00:00-05:00,61.7,42.7,0,55.2,-0.7,89,8.0,297,0.0,100,22,Wednesday,1,False,1,Winter
2024-01-03 23:00:00-05:00,63.3,43.8,0,55.5,-0.1,87,4.9,253,0.0,100,23,Wednesday,1,False,1,Winter
2024-01-04 00:00:00-05:00,47.3,32.6,0,56.4,0.9,81,4.3,270,0.0,100,0,Thursday,1,False,1,Winter
2024-01-04 01:00:00-05:00,38.1,26.1,0,56.6,1.0,83,2.4,243,0.0,100,1,Thursday,1,False,1,Winter
2024-01-04 02:00:00-05:00,34.8,23.8,1,55.5,0.8,86,4.3,222,0.0,100,2,Thursday,1,False,1,Winter
2024-01-04 03:00:00-05:00,33.1,22.5,2,53.7,0.4,87,3.7,241,0.0,100,3,Thursday,1,False,1,Winter
2024-01-04 04:00:00-05:00,31.0,21.1,3,52.2,0.3,86,5.8,240,0.0,100,4,Thursday,1,False,1,Winter
2024-01-04 05:00:00-05:00,30.3,20.5,2,52.2,0.7,82,5.7,252,0.0,100,5,Thursday,1,False,1,Winter
2024-01-04 06:00:00-05:00,30.5,20.7,0,52.4,0.5,85,5.3,242,0.0,100,6,Thursday,1,False,1,Winter
2024-01-04 07:00:00-05:00,37.7,25.6,0,50.9,0.6,86,5.7,252,0.0,100,7,Thursday,1,False,1,Winter
2024-01-04 08:00:00-05:00,41.3,28.2,5,46.5,1.2,84,4.2,239,0.0,100,8,Thursday,1,False,1,Winter
2024-01-04 09:00:00-05:00,40.5,27.7,12,40.0,2.4,81,7.5,235,0.0,99,9,Thursday,1,False,1,Winter
2024-01-04 10:00:00-05:00,32.1,21.9,21,32.8,3.9,72,7.6,270,0.0,86,10,Thursday,1,False,1,Winter
2024-01-04 11:00:00-05:00,18.6,12.6,33,23.9,5.7,59,16.4,320,0.0,29,11,Thursday,1,False,1,Winter
2024-01-04 12:00:00-05:00,10.2,6.9,46,14.2,6.8,49,23.1,326,0.0,57,12,Thursday,1,False,1,Winter
2024-01-04 13:00:00-05:00,4.9,3.4,56,7.8,6.8,47,25.8,330,0.0,76,13,Thursday,1,False,1,Winter
2024-01-04 14:00:00-05:00,3.0,2.1,60,6.9,6.5,47,26.9,325,0.0,79,14,Thursday,1,False,1,Winter
2024-01-04 15:00:00-05:00,2.4,1.7,61,9.2,5.4,49,25.7,323,0.0,0,15,Thursday,1,False,1,Winter
2024-01-04 16:00:00-05:00,2.6,1.8,61,12.2,4.4,42,23.5,319,0.0,0,16,Thursday,1,False,1,Winter
2024-01-04 17:00:00-05:00,3.3,2.3,60,15.5,2.4,43,23.7,318,0.0,0,17,Thursday,1,False,1,Winter
2024-01-04 18:00:00-05:00,3.9,2.8,58,19.4,0.8,43,23.3,322,0.0,0,18,Thursday,1,False,1,Winter
2024-01-04 19:00:00-05:00,9.3,6.6,57,21.7,-0.4,40,23.4,326,0.0,0,19,Thursday,1,False,1,Winter
2024-01-04 20:00:00-05:00,7.7,5.6,57,21.5,-0.1,40,24.6,325,0.0,0,20,Thursday,1,False,1,Winter
2024-01-04 21:00:00-05:00,6.2,4.5,58,21.2,-1.1,43,22.1,326,0.0,0,21,Thursday,1,False,1,Winter
2024-01-04 22:00:00-05:00,4.9,3.5,59,20.1,-2.1,49,21.3,330,0.0,0,22,Thursday,1,False,1,Winter
2024-01-04 23:00:00-05:00,4.0,2.9,61,17.4,-3.1,54,20.5,329,0.0,0,23,Thursday,1,False,1,Winter
2024-01-05 00:00:00-05:00,3.5,2.5,64,13.9,-3.8,57,18.5,331,0.0,0,0,Friday,1,False,1,Winter
2024-01-05 01:00:00-05:00,3.3,2.3,66,11.6,-4.3,59,17.6,329,0.0,0,1,Friday,1,False,1,Winter
2024-01-05 02:00:00-05:00,3.1,2.2,67,10.1,-4.5,60,17.0,328,0.0,0,2,Friday,1,False,1,Winter
2024-01-05 03:00:00-05:00,2.9,2.0,66,9.7,-4.7,62,15.1,327,0.0,1,3,Friday,1,False,1,Winter
2024-01-05 04:00:00-05:00,2.9,2.1,61,13.1,-4.9,65,11.8,322,0.0,52,4,Friday,1,False,1,Winter
2024-01-05 05:00:00-05:00,3.4,2.4,47,25.0,-5.0,69,9.9,314,0.0,89,5,Friday,1,False,1,Winter
2024-01-05 06:00:00-05:00,4.4,3.1,29,40.8,-5.1,71,8.0,297,0.0,3,6,Friday,1,False,1,Winter
2024-01-05 07:00:00-05:00,7.8,5.5,18,50.4,-5.4,74,7.2,276,0.0,0,7,Friday,1,False,1,Winter
2024-01-05 08:00:00-05:00,11.0,7.7,28,41.4,-4.3,70,10.1,266,0.0,0,8,Friday,1,False,1,Winter
2024-01-05 09:00:00-05:00,9.7,6.8,43,28.9,-2.4,60,11.5,268,0.0,0,9,Friday,1,False,1,Winter
2024-01-05 10:00:00-05:00,5.8,4.1,54,19.2,-1.0,52,12.4,287,0.0,0,10,Friday,1,False,1,Winter
2024-01-05 11:00:00-05:00,5.2,3.6,60,14.4,0.1,50,12.8,292,0.0,0,11,Friday,1,False,1,Winter
2024-01-05 12:00:00-05:00,5.3,3.7,62,12.4,1.1,48,12.8,286,0.0,0,12,Friday,1,False,1,Winter
2024-01-05 13:00:00-05:00,5.3,3.7,62,12.5,2.1,45,13.8,285,0.0,0,13,Friday,1,False,1,Winter
2024-01-05 14:00:00-05:00,5.3,3.7,60,14.3,2.9,44,13.1,279,0.0,0,14,Friday,1,False,1,Winter
2024-01-05 15:00:00-05:00,5.4,3.8,56,18.2,3.1,44,11.9,272,0.0,1,15,Friday,1,False,1,Winter
2024-01-05 16:00:00-05:00,7.2,5.0,48,25.4,2.4,49,8.2,247,0.0,4,16,Friday,1,False,1,Winter
2024-01-05 17:00:00-05:00,16.2,11.4,33,39.0,0.2,60,10.2,225,0.0,4,17,Friday,1,False,1,Winter
2024-01-05 18:00:00-05:00,19.0,13.3,14,55.8,-0.6,66,11.1,234,0.0,100,18,Friday,1,False,1,Winter
2024-01-05 19:00:00-05:00,27.8,19.4,0,71.0,-0.9,69,12.1,233,0.0,100,19,Friday,1,False,1,Winter
2024-01-05 20:00:00-05:00,29.5,20.7,0,70.7,-1.0,69,9.0,247,0.0,100,20,Friday,1,False,1,Winter
2024-01-05 21:00:00-05:00,25.7,18.0,0,70.1,-1.6,73,9.8,242,0.0,11,21,Friday,1,False,1,Winter
2024-01-05 22:00:00-05:00,26.1,18.3,0,69.0,-2.6,78,10.0,249,0.0,25,22,Friday,1,False,1,Winter
2024-01-05 23:00:00-05:00,25.1,17.6,1,66.8,-3.3,83,8.0,265,0.0,52,23,Friday,1,False,1,Winter
2024-01-06 00:00:00-05:00,24.3,17.0,2,64.0,-4.1,87,6.7,254,0.0,17,0,Saturday,1,True,1,Winter
2024-01-06 01:00:00-05:00,24.0,16.8,3,61.6,-4.4,89,6.2,249,0.0,88,1,Saturday,1,True,1,Winter
2024-01-06 02:00:00-05:00,22.9,16.1,3,59.8,-4.2,89,7.9,240,0.0,62,2,Saturday,1,True,1,Winter
2024-01-06 03:00:00-05:00,22.5,15.8,3,58.4,-4.8,90,6.6,248,0.0,100,3,Saturday,1,True,1,Winter
2024-01-06 04:00:00-05:00,22.8,15.9,2,57.2,-5.2,92,8.4,277,0.0,100,4,Saturday,1,True,1,Winter
2024-01-06 05:00:00-05:00,23.7,16.6,1,56.3,-3.9,89,5.0,300,0.0,100,5,Saturday,1,True,1,Winter
2024-01-06 06:00:00-05:00,26.4,18.5,0,55.8,-4.1,93,4.1,218,0.0,100,6,Saturday,1,True,1,Winter
2024-01-06 07:00:00-05:00,36.0,25.2,0,57.7,-3.9,96,1.8,307,0.0,100,7,Saturday,1,True,1,Winter
2024-01-06 08:00:00-05:00,47.4,33.2,0,59.1,-3.9,99,3.6,37,0.0,100,8,Saturday,1,True,1,Winter
2024-01-06 09:00:00-05:00,46.8,32.7,1,60.9,-2.0,82,6.1,50,0.0,100,9,Saturday,1,True,1,Winter
2024-01-06 10:00:00-05:00,34.7,24.3,3,60.9,-0.5,72,7.8,68,0.0,100,10,Saturday,1,True,1,Winter
2024-01-06 11:00:00-05:00,27.8,19.5,9,57.5,0.9,68,9.3,74,0.0,100,11,Saturday,1,True,1,Winter
2024-01-06 12:00:00-05:00,23.0,16.1,16,52.3,1.8,64,10.2,98,0.0,100,12,Saturday,1,True,1,Winter
2024-01-06 13:00:00-05:00,20.2,13.9,22,47.6,2.4,69,13.3,92,0.0,100,13,Saturday,1,True,1,Winter
2024-01-06 14:00:00-05:00,18.7,12.4,26,44.0,2.8,68,15.5,85,0.0,100,14,Saturday,1,True,1,Winter
2024-01-06 15:00:00-05:00,18.1,11.3,28,41.0,2.1,77,14.7,62,0.2,100,15,Saturday,1,True,1,Winter
2024-01-06 16:00:00-05:00,18.9,11.1,30,38.5,1.8,83,16.3,62,0.5,100,16,Saturday,1,True,1,Winter
2024-01-06 17:00:00-05:00,20.3,11.4,32,37.3,1.3,92,17.6,64,1.2,100,17,Saturday,1,True,1,Winter
2024-01-06 18:00:00-05:00,19.9,10.7,33,36.8,1.1,99,19.2,67,1.8,100,18,Saturday,1,True,1,Winter
2024-01-06 19:00:00-05:00,15.8,8.8,44,29.3,1.0,100,21.5,67,3.0,100,19,Saturday,1,True,1,Winter
2024-01-06 20:00:00-05:00,13.2,7.1,46,27.3,0.9,99,26.6,67,1.8,100,20,Saturday,1,True,1,Winter
2024-01-06 21:00:00-05:00,11.6,6.3,49,24.4,1.1,98,28.5,62,0.9,100,21,Saturday,1,True,1,Winter
2024-01-06 22:00:00-05:00,10.4,5.7,52,21.2,1.1,100,29.1,54,1.6,100,22,Saturday,1,True,1,Winter
2024-01-06 23:00:00-05:00,7.9,4.5,57,17.4,1.5,100,25.9,51,0.8,100,23,Saturday,1,True,1,Winter
2024-01-07 00:00:00-05:00,6.8,3.9,62,13.2,1.6,100,23.2,49,1.0,100,0,Sunday,1,True,1,Winter
2024-01-07 01:00:00-05:00,4.0,2.3,66,10.2,1.7,99,26.2,46,0.5,100,1,Sunday,1,True,1,Winter
2024-01-07 02:00:00-05:00,2.1,1.4,68,8.6,1.9,98,27.0,48,0.1,100,2,Sunday,1,True,1,Winter
2024-01-07 03:00:00-05:00,1.6,1.1,68,8.2,2.2,97,26.2,43,0.0,100,3,Sunday,1,True,1,Winter
2024-01-07 04:00:00-05:00,1.6,1.1,67,9.6,2.4,96,25.8,41,0.1,100,4,Sunday,1,True,1,Winter
2024-01-07 05:00:00-05:00,1.8,1.3,63,13.2,2.4,96,22.9,33,0.1,100,5,Sunday,1,True,1,Winter
2024-01-07 06:00:00-05:00,2.2,1.5,58,18.7,2.4,97,20.6,27,0.2,100,6,Sunday,1,True,1,Winter
2024-01-07 07:00:00-05:00,3.4,2.4,54,22.1,2.5,96,19.4,18,0.3,100,7,Sunday,1,True,1,Winter
2024-01-07 08:00:00-05:00,5.0,3.5,46,29.6,1.9,93,14.4,359,0.5,100,8,Sunday,1,True,1,Winter
2024-01-07 09:00:00-05:00,6.1,4.2,34,39.7,1.7,95,14.3,342,1.0,100,9,Sunday,1,True,1,Winter
2024-01-07 10:00:00-05:00,7.4,5.2,27,46.1,1.5,97,14.6,351,0.4,100,10,Sunday,1,True,1,Winter
2024-01-07 11:00:00-05:00,7.7,5.4,27,45.1,1.4,98,21.5,308,1.0,100,11,Sunday,1,True,1,Winter
2024-01-07 12:00:00-05:00,6.1,4.3,31,40.5,1.1,96,13.8,319,1.1,100,12,Sunday,1,True,1,Winter
2024-01-07 13:00:00-05:00,5.5,3.8,35,36.6,1.6,93,13.9,329,0.2,100,13,Sunday,1,True,1,Winter
2024-01-07 14:00:00-05:00,5.6,3.9,38,34.1,2.2,86,12.1,330,0.0,100,14,Sunday,1,True,1,Winter
2024-01-07 15:00:00-05:00,6.5,4.6,40,32.5,2.5,84,9.0,337,0.0,100,15,Sunday,1,True,1,Winter
2024-01-07 16:00:00-05:00,7.7,5.4,38,34.3,2.1,85,8.6,2,0.0,100,16,Sunday,1,True,1,Winter
2024-01-07 17:00:00-05:00,9.3,6.5,28,43.6,1.3,86,9.4,360,0.0,100,17,Sunday,1,True,1,Winter
2024-01-07 18:00:00-05:00,11.6,8.1,14,56.3,0.7,86,8.6,345,0.0,94,18,Sunday,1,True,1,Winter
2024-01-07 19:00:00-05:00,12.8,8.9,11,51.4,-0.2,90,7.0,325,0.0,70,19,Sunday,1,True,1,Winter
2024-01-07 20:00:00-05:00,10.9,7.7,16,46.1,0.2,86,12.9,300,0.0,35,20,Sunday,1,True,1,Winter
2024-01-07 21:00:00-05:00,8.2,5.7,22,38.5,0.6,81,18.3,302,0.0,15,21,Sunday,1,True,1,Winter
2024-01-07 22:00:00-05:00,6.6,4.6,30,31.1,0.2,81,16.3,305,0.0,37,22,Sunday,1,True,1,Winter
2024-01-07 23:00:00-05:00,5.6,3.9,39,24.1,-0.5,85,11.4,305,0.0,14,23,Sunday,1,True,1,Winter
2024-01-08 00:00:00-05:00,4.7,3.3,49,17.3,-0.7,86,11.6,306,0.0,8,0,Monday,1,False,2,Winter
2024-01-08 01:00:00-05:00,3.9,2.7,56,12.5,-0.5,84,13.6,310,0.0,27,1,Monday,1,False,2,Winter
2024-01-08 02:00:00-05:00,3.3,2.3,58,10.2,-0.4,83,13.8,311,0.0,22,2,Monday,1,False,2,Winter
2024-01-08 03:00:00-05:00,3.1,2.1,56,10.0,-0.8,83,12.3,310,0.0,22,3,Monday,1,False,2,Winter
2024-01-08 04:00:00-05:00,3.0,2.1,51,12.5,-0.4,80,15.8,315,0.0,2,4,Monday,1,False,2,Winter
2024-01-08 05:00:00-05:00,3.1,2.2,41,20.4,-0.7,79,15.3,319,0.0,9,5,Monday,1,False,2,Winter
2024-01-08 06:00:00-05:00,3.9,2.8,28,30.9,-1.0,79,15.5,314,0.0,14,6,Monday,1,False,2,Winter
2024-01-08 07:00:00-05:00,4.1,2.9,37,27.6,-0.8,77,16.1,312,0.0,24,7,Monday,1,False,2,Winter
2024-01-08 08:00:00-05:00,5.8,4.1,41,24.2,0.2,75,16.6,311,0.0,14,8,Monday,1,False,2,Winter
2024-01-08 09:00:00-05:00,5.8,4.1,48,19.3,2.1,69,20.1,317,0.0,9,9,Monday,1,False,2,Winter
2024-01-08 10:00:00-05:00,5.3,3.7,53,15.2,3.7,63,17.6,317,0.0,2,10,Monday,1,False,2,Winter
2024-01-08 11:00:00-05:00,4.9,3.4,57,11.6,4.6,60,15.5,312,0.0,1,11,Monday,1,False,2,Winter
2024-01-08 12:00:00-05:00,5.0,3.5,61,8.7,5.6,56,14.8,309,0.0,1,12,Monday,1,False,2,Winter
2024-01-08 13:00:00-05:00,5.2,3.6,61,8.9,6.1,53,15.0,314,0.0,0,13,Monday,1,False,2,Winter
2024-01-08 14:00:00-05:00,5.3,3.7,56,13.6,6.3,50,13.8,319,0.0,15,14,Monday,1,False,2,Winter
2024-01-08 15:00:00-05:00,5.8,4.0,48,21.4,6.3,50,11.7,317,0.0,18,15,Monday,1,False,2,Winter
2024-01-08 16:00:00-05:00,10.1,7.1,38,30.5,4.8,62,5.0,330,0.0,20,16,Monday,1,False,2,Winter
2024-01-08 17:00:00-05:00,23.6,16.5,25,42.0,4.1,58,6.2,353,0.0,6,17,Monday,1,False,2,Winter
2024-01-08 18:00:00-05:00,39.3,27.5,10,54.6,3.2,61,2.6,326,0.0,1,18,Monday,1,False,2,Winter
2024-01-08 19:00:00-05:00,55.6,38.9,0,63.1,2.3,64,0.0,270,0.0,26,19,Monday,1,False,2,Winter
2024-01-08 20:00:00-05:00,65.4,45.6,0,62.1,-2.5,87,9.0,293,0.0,3,20,Monday,1,False,2,Winter
2024-01-08 21:00:00-05:00,74.0,51.7,0,60.7,-3.2,90,8.4,310,0.0,2,21,Monday,1,False,2,Winter
2024-01-08 22:00:00-05:00,81.3,56.7,0,59.5,-2.9,92,4.9,306,0.0,29,22,Monday,1,False,2,Winter
2024-01-08 23:00:00-05:00,85.0,59.5,0,58.5,-3.6,96,4.0,297,0.0,36,23,Monday,1,False,2,Winter
2024-01-09 00:00:00-05:00,85.7,59.8,0,57.6,-3.7,97,2.7,337,0.0,34,0,Tuesday,1,False,2,Winter
2024-01-09 01:00:00-05:00,81.0,56.6,0,57.4,-4.1,95,2.9,353,0.0,58,1,Tuesday,1,False,2,Winter
2024-01-09 02:00:00-05:00,71.9,50.3,0,58.4,-4.4,96,4.2,20,0.0,91,2,Tuesday,1,False,2,Winter
2024-01-09 03:00:00-05:00,59.6,41.7,0,60.0,-4.6,98,4.0,27,0.0,100,3,Tuesday,1,False,2,Winter
2024-01-09 04:00:00-05:00,48.2,33.6,0,61.0,-3.4,97,5.7,55,0.0,100,4,Tuesday,1,False,2,Winter
2024-01-09 05:00:00-05:00,42.7,29.7,0,61.0,-3.3,96,6.1,45,0.0,100,5,Tuesday,1,False,2,Winter
2024-01-09 06:00:00-05:00,37.6,26.2,0,60.5,-1.9,90,6.0,65,0.0,100,6,Tuesday,1,False,2,Winter
2024-01-09 07:00:00-05:00,35.7,24.6,0,61.6,-1.2,88,7.1,49,0.0,100,7,Tuesday,1,False,2,Winter
2024-01-09 08:00:00-05:00,34.5,23.1,1,59.3,0.2,85,8.9,69,0.0,100,8,Tuesday,1,False,2,Winter
2024-01-09 09:00:00-05:00,32.8,20.9,3,55.6,2.7,81,6.4,106,0.0,100,9,Tuesday,1,False,2,Winter
2024-01-09 10:00:00-05:00,32.2,19.1,8,50.1,5.2,72,14.7,126,0.0,100,10,Tuesday,1,False,2,Winter
2024-01-09 11:00:00-05:00,32.9,18.4,18,40.9,5.5,75,21.5,125,0.1,100,11,Tuesday,1,False,2,Winter
